age,workclass,fnlwgt,education,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,income,region,net_capital,has_capital_activity,employment_type
57,Self-Employed (Not Incorporated),353808,College,Married (Civilian Spouse),Sales,Married,White,Male,0,0,60,>50K,US & Canada,0,0,Overtime
58,Self-Employed (Incorporated),349910,Professional School,Married (Civilian Spouse),Professional Specialty,Married,White,Male,0,1977,50,>50K,US & Canada,-1977,1,Overtime
29,Private,161478,Bachelor's Degree,Never Married,Administrative / Clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,East Asia & Pacific,0,0,Full_time
17,Private,400225,11th Grade,Never Married,Sales,Own-child,White,Female,0,0,20,<=50K,US & Canada,0,0,Part_time
40,Private,367533,High School Graduate,Divorced,Craft / Repair,Not-in-family,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
69,Self-Employed (Not Incorporated),69306,College,Married (Civilian Spouse),Other Service,Married,White,Female,0,0,15,<=50K,US & Canada,0,0,Part_time
28,Private,270366,10th Grade,Divorced,Sales,Not-in-family,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
38,Private,103751,9th Grade,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
44,Private,75227,Professional School,Never Married,Professional Specialty,Not-in-family,White,Male,14084,0,40,>50K,US & Canada,14084,1,Full_time
45,Local Government,132563,Professional School,Divorced,Professional Specialty,Unmarried,Black,Female,0,1726,40,<=50K,US & Canada,-1726,1,Full_time
33,State Government,79580,Bachelor's Degree,Married (Civilian Spouse),Administrative / Clerical,Married,Black,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
41,Local Government,344624,College,Married (Civilian Spouse),Other Service,Married,White,Male,0,1485,40,>50K,US & Canada,-1485,1,Full_time
37,Self-Employed (Incorporated),186359,High School Graduate,Married (Civilian Spouse),Sales,Married,White,Male,7688,0,60,>50K,US & Canada,7688,1,Overtime
50,Private,121685,College,Married (Civilian Spouse),Sales,Married,White,Male,0,0,45,>50K,US & Canada,0,0,Full_time
48,Private,75104,Bachelor's Degree,Married (Civilian Spouse),Professional Specialty,Married,White,Male,0,0,50,<=50K,US & Canada,0,0,Overtime
26,,188343,High School Graduate,Never Married,,Unmarried,Black,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
36,Private,246449,College,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,60,>50K,US & Canada,0,0,Overtime
21,Private,85088,College,Never Married,Other Service,Own-child,White,Female,0,0,37,<=50K,US & Canada,0,0,Full_time
37,Private,545483,Associate's Degree (Academic),Married (Civilian Spouse),Farming / Fishing,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
20,State Government,243986,College,Never Married,Professional Specialty,Own-child,White,Female,0,0,20,<=50K,US & Canada,0,0,Part_time
54,Self-Employed (Not Incorporated),32778,High School Graduate,Married (Civilian Spouse),Sales,Married,White,Female,0,0,30,<=50K,US & Canada,0,0,Part_time
28,Private,369114,High School Graduate,Separated,Sales,Other-relative,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
27,Private,217200,College,Never Married,Professional Specialty,Not-in-family,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
33,Private,149220,Associate's Degree (Vocational),Never Married,Other Service,Unmarried,Black,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
46,,162034,High School Graduate,Married (Civilian Spouse),,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
28,,157813,11th Grade,Divorced,,Unmarried,White,Female,0,0,58,<=50K,US & Canada,0,0,Overtime
17,,179715,10th Grade,Never Married,,Own-child,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
40,Self-Employed (Not Incorporated),335549,Professional School,Never Married,Professional Specialty,Not-in-family,White,Male,0,2444,45,>50K,US & Canada,-2444,1,Full_time
47,Private,102308,Master's Degree,Married (Civilian Spouse),Sales,Married,White,Male,0,0,40,>50K,US & Canada,0,0,Full_time
44,Private,367749,1st to 4th Grade,Never Married,Machine Operator / Inspector,Not-in-family,White,Female,0,0,40,<=50K,Latin America & Caribbean,0,0,Full_time
25,Private,98281,12th Grade,Never Married,Handlers / Cleaners,Unmarried,White,Male,0,0,43,<=50K,US & Canada,0,0,Full_time
35,Private,115792,Bachelor's Degree,Married (Civilian Spouse),Professional Specialty,Married,White,Male,0,0,55,<=50K,US & Canada,0,0,Overtime
29,Private,277788,College,Married (Civilian Spouse),Sales,Married,White,Female,0,0,25,<=50K,US & Canada,0,0,Part_time
30,Private,103435,High School Graduate,Divorced,Machine Operator / Inspector,Unmarried,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
30,Private,37646,College,Married (Civilian Spouse),Handlers / Cleaners,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
56,Self-Employed (Not Incorporated),385632,7th to 8th Grade,Divorced,Other Service,Unmarried,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
25,Self-Employed (Not Incorporated),210278,Bachelor's Degree,Never Married,Professional Specialty,Own-child,White,Male,0,0,30,<=50K,US & Canada,0,0,Part_time
28,Private,335357,High School Graduate,Never Married,Handlers / Cleaners,Own-child,Black,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
43,Self-Employed (Not Incorporated),272165,9th Grade,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
47,Local Government,148995,High School Graduate,Married (Civilian Spouse),Protective Service,Married,White,Male,0,0,60,>50K,US & Canada,0,0,Overtime
46,Self-Employed (Not Incorporated),113434,Bachelor's Degree,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
41,State Government,132551,Master's Degree,Divorced,Professional Specialty,Unmarried,White,Female,0,0,35,<=50K,US & Canada,0,0,Full_time
38,Federal Government,115433,Associate's Degree (Academic),Married (Civilian Spouse),Administrative / Clerical,Married,White,Female,7688,0,33,>50K,US & Canada,7688,1,Part_time
29,Private,227890,High School Graduate,Never Married,Protective Service,Other-relative,Black,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
25,Private,503012,5th to 6th Grade,Never Married,Craft / Repair,Not-in-family,White,Male,0,0,40,<=50K,Latin America & Caribbean,0,0,Full_time
56,Private,250873,11th Grade,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,45,<=50K,US & Canada,0,0,Full_time
31,Private,407930,7th to 8th Grade,Married (Civilian Spouse),Handlers / Cleaners,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
22,Private,148187,11th Grade,Never Married,Other Service,Other-relative,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
31,Private,159322,High School Graduate,Never Married,Handlers / Cleaners,Other-relative,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
28,Private,334368,College,Separated,Administrative / Clerical,Not-in-family,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
53,Private,196328,Bachelor's Degree,Married (Civilian Spouse),Executive / Managerial,Married,Black,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
45,Private,270842,Master's Degree,Divorced,Executive / Managerial,Not-in-family,White,Female,0,0,50,>50K,US & Canada,0,0,Overtime
71,Private,235079,Preschool,Widowed,Craft / Repair,Unmarried,Black,Male,0,0,10,<=50K,US & Canada,0,0,Part_time
65,,327154,High School Graduate,Widowed,,Unmarried,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
39,Private,188391,High School Graduate,Married (Civilian Spouse),Craft / Repair,Married,White,Male,7298,0,50,>50K,US & Canada,7298,1,Overtime
19,Federal Government,30559,High School Graduate,Married (Armed Forces Spouse),Sales,Married,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
34,Local Government,255098,Bachelor's Degree,Divorced,Professional Specialty,Unmarried,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
36,Private,248010,High School Graduate,Married (Civilian Spouse),Administrative / Clerical,Married,White,Male,0,0,45,<=50K,US & Canada,0,0,Full_time
40,Private,174515,High School Graduate,"Married, Spouse Absent",Other Service,Own-child,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
90,Private,171956,College,Separated,Administrative / Clerical,Own-child,White,Female,0,0,40,<=50K,Latin America & Caribbean,0,0,Full_time
56,Private,193130,Professional School,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,16,<=50K,US & Canada,0,0,Part_time
21,Private,108670,High School Graduate,Never Married,Professional Specialty,Not-in-family,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
48,Private,186172,Bachelor's Degree,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,45,>50K,US & Canada,0,0,Full_time
45,Private,348854,College,Separated,Administrative / Clerical,Unmarried,White,Female,0,0,27,<=50K,US & Canada,0,0,Part_time
46,Private,271828,High School Graduate,Married (Civilian Spouse),Machine Operator / Inspector,Married,White,Male,0,0,40,>50K,US & Canada,0,0,Full_time
64,Private,148606,10th Grade,Separated,Other Service,Not-in-family,White,Female,0,0,35,<=50K,US & Canada,0,0,Full_time
29,Local Government,123983,Master's Degree,Never Married,Professional Specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K,East Asia & Pacific,0,0,Full_time
22,Private,24896,High School Graduate,Divorced,Technical Support,Unmarried,White,Female,0,0,30,<=50K,Europe & Central Asia,0,0,Part_time
47,Private,573583,High School Graduate,Married (Civilian Spouse),Transport / Moving,Married,White,Male,0,0,48,>50K,Europe & Central Asia,0,0,Overtime
67,Self-Employed (Incorporated),106175,Bachelor's Degree,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,2392,75,>50K,US & Canada,-2392,1,Overtime
43,Private,307767,High School Graduate,Married (Civilian Spouse),Handlers / Cleaners,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
42,Private,200574,College,Married (Civilian Spouse),Sales,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
31,Private,59083,College,Married (Civilian Spouse),Other Service,Married,White,Male,0,1672,50,<=50K,US & Canada,-1672,1,Overtime
53,Private,358056,11th Grade,Divorced,Other Service,Unmarried,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
81,Private,114670,9th Grade,Widowed,Private House Service,Not-in-family,Black,Female,2062,0,5,<=50K,US & Canada,2062,1,Part_time
33,Local Government,262042,High School Graduate,Divorced,Administrative / Clerical,Own-child,White,Female,0,1138,40,<=50K,US & Canada,-1138,1,Full_time
17,Private,206010,12th Grade,Never Married,Other Service,Own-child,White,Female,0,0,8,<=50K,US & Canada,0,0,Part_time
28,Private,159001,High School Graduate,Never Married,Handlers / Cleaners,Own-child,White,Male,0,0,30,<=50K,US & Canada,0,0,Part_time
24,Private,155818,College,Never Married,Sales,Own-child,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
40,Private,96055,High School Graduate,Separated,Administrative / Clerical,Unmarried,White,Female,0,0,45,<=50K,US & Canada,0,0,Full_time
30,Local Government,131776,Master's Degree,Never Married,Administrative / Clerical,Not-in-family,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
24,Private,228613,11th Grade,Never Married,Machine Operator / Inspector,Unmarried,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
26,Private,198163,Master's Degree,Married (Civilian Spouse),Sales,Married,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
38,Private,37028,College,Divorced,Sales,Unmarried,White,Female,0,0,38,<=50K,US & Canada,0,0,Full_time
30,Private,177304,High School Graduate,Married (Civilian Spouse),Technical Support,Married,White,Male,0,0,40,>50K,US & Canada,0,0,Full_time
33,Private,144064,Bachelor's Degree,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,50,<=50K,US & Canada,0,0,Overtime
40,Private,146659,High School Graduate,Married (Civilian Spouse),Sales,Married,White,Male,0,0,60,>50K,US & Canada,0,0,Overtime
63,Self-Employed (Not Incorporated),26904,High School Graduate,Married (Civilian Spouse),Farming / Fishing,Married,White,Male,0,0,98,<=50K,US & Canada,0,0,Overtime
23,Private,238917,7th to 8th Grade,Never Married,Craft / Repair,Other-relative,White,Male,0,0,36,<=50K,US & Canada,0,0,Full_time
56,Private,170148,High School Graduate,Divorced,Craft / Repair,Unmarried,Black,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
42,Self-Employed (Not Incorporated),27821,Associate's Degree (Vocational),Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,60,<=50K,US & Canada,0,0,Overtime
40,Private,220460,High School Graduate,Never Married,Craft / Repair,Not-in-family,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
49,Private,101320,Associate's Degree (Academic),Married (Civilian Spouse),Sales,Married,White,Female,0,1902,40,>50K,US & Canada,-1902,1,Full_time
52,Private,91048,High School Graduate,Divorced,Machine Operator / Inspector,Own-child,Black,Female,0,0,35,<=50K,US & Canada,0,0,Full_time
28,Private,298696,Bachelor's Degree,Never Married,Administrative / Clerical,Own-child,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
35,Private,207202,10th Grade,Married (Civilian Spouse),Transport / Moving,Married,White,Male,0,0,70,<=50K,US & Canada,0,0,Overtime
21,,230397,College,Never Married,,Own-child,White,Female,0,0,5,<=50K,US & Canada,0,0,Part_time
43,Self-Employed (Not Incorporated),180599,High School Graduate,Never Married,Craft / Repair,Not-in-family,White,Male,0,0,35,<=50K,US & Canada,0,0,Full_time
32,,199046,Associate's Degree (Vocational),Never Married,,Unmarried,White,Female,0,0,2,<=50K,US & Canada,0,0,Part_time
29,Self-Employed (Not Incorporated),132686,Professional School,Never Married,Professional Specialty,Own-child,White,Male,0,0,50,>50K,Europe & Central Asia,0,0,Overtime
23,Private,240063,Bachelor's Degree,Never Married,Machine Operator / Inspector,Own-child,White,Male,0,0,25,<=50K,US & Canada,0,0,Part_time
50,Local Government,177705,College,Married (Civilian Spouse),Administrative / Clerical,Married,White,Male,0,1740,48,<=50K,US & Canada,-1740,1,Overtime
34,Private,511361,College,Never Married,Other Service,Own-child,Black,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
19,Private,89397,High School Graduate,Never Married,Other Service,Own-child,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
47,Private,239439,11th Grade,Married (Civilian Spouse),Machine Operator / Inspector,Married,Black,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
37,Self-Employed (Not Incorporated),36989,College,Married (Civilian Spouse),Farming / Fishing,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
25,Private,76978,High School Graduate,Never Married,Sales,Unmarried,Black,Female,0,0,35,<=50K,US & Canada,0,0,Full_time
75,Private,200068,College,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,35,>50K,US & Canada,0,0,Full_time
24,Private,454941,High School Graduate,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
28,State Government,107218,Bachelor's Degree,Never Married,Technical Support,Own-child,Asian-Pac-Islander,Male,0,0,20,<=50K,US & Canada,0,0,Part_time
17,Local Government,182070,11th Grade,Never Married,Other Service,Own-child,White,Female,0,0,16,<=50K,US & Canada,0,0,Part_time
31,Private,176360,High School Graduate,Never Married,Craft / Repair,Own-child,Black,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
31,Private,452405,Preschool,Never Married,Other Service,Other-relative,White,Female,0,0,35,<=50K,Latin America & Caribbean,0,0,Full_time
18,,297396,High School Graduate,Never Married,,Own-child,White,Male,0,0,10,<=50K,US & Canada,0,0,Part_time
45,Private,84790,Bachelor's Degree,Married (Civilian Spouse),Professional Specialty,Married,White,Male,0,0,55,>50K,US & Canada,0,0,Overtime
31,Private,186787,High School Graduate,Never Married,Craft / Repair,Own-child,White,Male,0,0,42,<=50K,US & Canada,0,0,Full_time
27,Private,169662,Bachelor's Degree,Married (Civilian Spouse),Professional Specialty,Married,White,Male,0,0,42,>50K,US & Canada,0,0,Full_time
48,Private,125933,College,Widowed,Executive / Managerial,Unmarried,Black,Female,0,1669,38,<=50K,US & Canada,-1669,1,Full_time
22,,35448,High School Graduate,Married (Civilian Spouse),,Married,White,Female,0,0,22,<=50K,US & Canada,0,0,Part_time
34,Private,225548,Bachelor's Degree,Married (Civilian Spouse),Protective Service,Married,Black,Male,0,0,30,<=50K,US & Canada,0,0,Part_time
26,Private,240842,High School Graduate,Never Married,Machine Operator / Inspector,Unmarried,Black,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
53,Private,103931,College,Married (Civilian Spouse),Professional Specialty,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
60,Private,232618,Bachelor's Degree,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,35,>50K,US & Canada,0,0,Full_time
49,Local Government,288548,Master's Degree,Separated,Professional Specialty,Unmarried,White,Female,0,0,50,<=50K,US & Canada,0,0,Overtime
